time,city,pressure,temperature,description
2019-01-10 10:25:52.957000,Hendon,1031,274.56,haze
2019-01-10 10:25:55.128000,Hendon,1031,274.56,haze
2019-01-10 10:25:57.212000,Hendon,1031,274.56,haze
2019-01-10 10:25:59.325000,Hendon,1031,274.56,haze
2019-01-10 10:26:05.036000,Hendon,1031,274.56,haze
2019-01-10 10:26:07.104000,Hendon,1031,274.56,haze
2019-01-10 10:26:09.256000,Hendon,1031,274.56,haze
2019-01-10 10:26:11.348000,Hendon,1031,274.56,haze
2019-01-10 10:26:13.449000,Hendon,1031,274.56,haze
2019-01-10 10:26:15.526000,Hendon,1031,274.56,haze
2019-01-10 10:26:17.601000,Hendon,1031,274.56,haze
2019-01-10 10:26:19.682000,Hendon,1031,274.56,haze
2019-01-10 10:26:21.942000,Hendon,1031,274.56,haze
2019-01-10 10:26:24.093000,Hendon,1031,274.56,haze
2019-01-10 10:26:26.179000,Hendon,1031,274.56,haze
2019-01-10 10:26:28.253000,Hendon,1031,274.56,haze
2019-01-10 10:26:30.336000,Hendon,1031,274.56,haze
2019-01-10 10:26:32.410000,Hendon,1031,274.56,haze
2019-01-10 10:26:34.494000,Hendon,1031,274.56,haze
2019-01-10 10:26:36.577000,Hendon,1031,274.56,haze
2019-01-10 10:26:38.742000,Hendon,1031,274.56,haze
2019-01-10 10:26:40.818000,Hendon,1031,274.56,haze
2019-01-10 10:35:39.499000,Hendon,1031,274.87,haze
2019-01-10 10:35:41.877000,Hendon,1031,274.87,haze
2019-01-10 10:35:44.023000,Hendon,1031,274.87,haze
2019-01-10 10:36:16.273000,Hendon,1031,274.87,haze
2019-01-10 10:36:18.348000,Hendon,1031,274.87,haze
2019-01-10 10:38:08.260000,Hendon,1031,274.87,haze
2019-01-10 10:38:10.323000,Hendon,1031,274.87,haze
2019-01-10 10:38:12.403000,Hendon,1031,274.87,haze
2019-01-10 10:41:37.537000,Hendon,1031,274.87,haze
2019-01-10 10:41:39.614000,Hendon,1031,274.87,haze
2019-01-10 10:46:16.519000,Hendon,1031,274.87,haze
2019-01-10 10:46:18.718000,Hendon,1031,274.87,haze
2019-01-10 10:46:20.790000,Hendon,1031,274.87,haze
2019-01-10 10:46:22.873000,Hendon,1031,274.87,haze
2019-01-10 10:46:24.950000,Hendon,1031,274.87,haze
2019-01-10 10:46:27.031000,Hendon,1031,274.87,haze
2019-01-10 10:46:29.386000,Hendon,1031,274.87,haze
2019-01-10 10:46:31.624000,Hendon,1031,274.87,haze
